POC,"Pos(x,y)",Block_size(w*h),SplitSeries
0,"48,192",8*4,4293665
0,"48,196",8*8,4293665
0,"48,204",4*4,104956961
0,"52,204",4*4,104956961
0,"56,192",4*8,70353953
0,"56,200",4*8,70353953
0,"60,192",4*4,137462817
0,"60,196",4*8,137462817
0,"60,204",4*4,137462817
0,"32,208",4*8,5309473
0,"36,208",8*4,72418337
0,"36,212",8*4,72418337
0,"44,208",4*4,72418337
0,"44,212",4*4,72418337
0,"32,216",8*8,3212321
0,"40,216",4*8,103875617
0,"44,216",4*8,103875617
0,"48,208",4*4,102794273
0,"52,208",4*4,102794273
0,"48,212",4*4,102794273
0,"52,212",4*4,102794273
0,"56,208",8*4,2130977
0,"56,212",4*4,102794273
0,"60,212",4*4,102794273
0,"48,216",8*8,33825
0,"56,216",4*4,70288417
0,"56,220",4*4,70288417
0,"60,216",4*8,3179553
0,"0,224",4*4,5375009
0,"4,224",8*4,5375009
0,"12,224",4*4,5375009
0,"0,228",4*8,5375009
0,"4,228",8*8,5375009
0,"12,228",4*4,72483873
0,"12,232",4*4,72483873
0,"0,236",4*4,5375009
0,"4,236",8*4,5375009
0,"12,236",4*4,5375009
0,"16,224",4*16,3245089
0,"20,224",4*4,137462817
0,"20,228",4*8,137462817
0,"20,236",4*4,137462817
0,"24,224",8*4,69305377
0,"24,228",8*4,69305377
0,"24,232",4*8,102859809
0,"28,232",4*8,102859809
0,"0,240",8*8,2196513
0,"0,248",8*8,2196513
0,"8,240",4*16,3245089
0,"12,240",4*8,70353953
0,"12,248",4*8,70353953
0,"16,240",8*16,99361
0,"24,240",4*8,102859809
0,"28,240",4*8,102859809
0,"24,248",4*8,102859809
0,"28,248",4*8,102859809
0,"32,224",4*4,5375009
0,"36,224",8*4,5375009
0,"44,224",4*4,5375009
0,"32,228",4*4,72483873
0,"32,232",4*4,72483873
0,"36,228",8*4,72483873
0,"36,232",8*4,72483873
0,"44,228",4*4,72483873
0,"44,232",4*4,72483873
0,"32,236",8*4,3277857
0,"40,236",4*4,103941153
0,"44,236",4*4,103941153
0,"48,224",16*4,2163745
0,"48,228",8*4,102827041
0,"56,228",8*4,102827041
0,"48,232",8*4,70321185
0,"48,236",8*4,70321185
0,"56,232",8*8,3212321
0,"32,240",4*8,2262049
0,"32,248",4*8,2262049
0,"36,240",8*16,164897
0,"44,240",4*16,164897
0,"48,240",8*8,33825
0,"56,240",4*8,3179553
0,"60,240",4*4,70288417
0,"60,244",4*4,70288417
0,"48,248",8*8,33825
0,"56,248",8*8,33825
0,"64,192",8*8,2196513
0,"64,200",8*4,69305377
0,"64,204",8*4,69305377
0,"72,192",4*8,102859809
0,"76,192",4*8,102859809
0,"72,200",8*8,2196513
0,"80,192",8*8,33825
0,"88,192",4*4,102794273
0,"92,192",4*4,102794273
0,"88,196",8*4,2130977
0,"80,200",4*4,70288417
0,"80,204",4*4,70288417
0,"84,200",4*8,3179553
0,"88,200",4*8,3179553
0,"92,200",4*4,70288417
0,"92,204",4*4,70288417
0,"64,208",4*4,4359201
0,"64,212",4*8,4359201
0,"64,220",4*4,4359201
0,"68,208",8*8,2262049
0,"68,216",4*8,102925345
0,"72,216",4*8,102925345
0,"76,208",4*4,4359201
0,"76,212",4*8,4359201
0,"76,220",4*4,4359201
0,"80,208",8*8,3212321
0,"88,208",8*8,3212321
0,"80,216",4*8,103875617
0,"84,216",4*8,103875617
0,"88,216",4*8,103875617
0,"92,216",4*8,103875617
0,"96,192",4*4,137462817
0,"96,196",4*8,137462817
0,"96,204",4*4,137462817
0,"100,192",4*16,3245089
0,"104,192",4*8,102859809
0,"108,192",4*8,102859809
0,"104,200",8*8,2196513
0,"112,192",8*8,33825
0,"120,192",8*4,2130977
0,"120,196",4*4,102794273
0,"124,196",4*4,102794273
0,"112,200",8*8,33825
0,"120,200",4*4,70288417
0,"120,204",4*4,70288417
0,"124,200",4*8,3179553
0,"96,208",8*8,33825
0,"104,208",8*4,2130977
0,"104,212",8*4,2130977
0,"96,216",4*4,70288417
0,"96,220",4*4,70288417
0,"100,216",4*4,70288417
0,"100,220",4*4,70288417
0,"104,216",8*8,33825
0,"112,208",16*4,132129
0,"112,212",4*8,103941153
0,"116,212",4*8,103941153
0,"120,212",8*8,3277857
0,"112,220",8*4,3277857
0,"120,220",4*4,103941153
0,"124,220",4*4,103941153
0,"64,224",4*4,137462817
0,"64,228",4*8,137462817
0,"64,236",4*4,137462817
0,"68,224",4*16,3245089
0,"72,224",4*16,3245089
0,"76,224",4*8,70353953
0,"76,232",4*8,70353953
0,"80,224",8*8,2196513
0,"80,232",4*8,102859809
0,"84,232",4*8,102859809
0,"88,224",4*16,3245089
0,"92,224",4*4,137462817
0,"92,228",4*8,137462817
0,"92,236",4*4,137462817
0,"64,240",4*8,70353953
0,"64,248",4*8,70353953
0,"68,240",4*8,70353953
0,"68,248",4*8,70353953
0,"72,240",4*16,3245089
0,"76,240",4*16,3245089
0,"80,240",8*16,99361
0,"88,240",4*4,104956961
0,"92,240",4*4,104956961
0,"88,244",8*8,4293665
0,"88,252",8*4,4293665
0,"96,224",4*4,103941153
0,"100,224",4*4,103941153
0,"104,224",8*4,3277857
0,"96,228",8*8,3277857
0,"104,228",8*8,3277857
0,"96,236",4*4,5375009
0,"100,236",8*4,5375009
0,"108,236",4*4,5375009
0,"112,224",8*8,2196513
0,"112,232",4*8,102859809
0,"116,232",4*8,102859809
0,"120,224",4*16,3245089
0,"124,224",4*4,137462817
0,"124,228",4*8,137462817
0,"124,236",4*4,137462817
0,"96,240",4*4,4359201
0,"96,244",4*8,4359201
0,"96,252",4*4,4359201
0,"100,240",8*16,164897
0,"108,240",4*4,69370913
0,"108,244",4*4,69370913
0,"108,248",4*4,69370913
0,"108,252",4*4,69370913
0,"112,240",4*4,103941153
0,"116,240",4*4,103941153
0,"120,240",4*4,103941153
0,"124,240",4*4,103941153
0,"112,244",8*8,3277857
0,"120,244",4*8,103941153
0,"124,244",4*8,103941153
0,"112,252",4*4,5375009
0,"116,252",8*4,5375009
0,"124,252",4*4,5375009
0,"128,128",4*4,5375009
0,"132,128",8*4,5375009
0,"140,128",4*4,5375009
0,"128,132",8*8,3277857
0,"136,132",8*4,70386721
0,"136,136",8*4,70386721
0,"128,140",16*4,132129
0,"144,128",16*4,132129
0,"144,132",8*4,70386721
0,"144,136",8*4,70386721
0,"152,132",8*8,3277857
0,"144,140",4*4,5375009
0,"148,140",8*4,5375009
0,"156,140",4*4,5375009
0,"128,144",16*8,66593
0,"128,152",16*8,66593
0,"144,144",8*4,3277857
0,"152,144",8*4,3277857
0,"144,148",8*8,3277857
0,"152,148",4*8,103941153
0,"156,148",4*8,103941153
0,"144,156",16*4,132129
0,"160,128",8*8,33825
0,"168,128",8*8,33825
0,"160,136",4*4,102794273
0,"164,136",4*4,102794273
0,"160,140",4*4,102794273
0,"164,140",4*4,102794273
0,"168,136",4*8,3179553
0,"172,136",4*8,3179553
0,"176,128",16*4,2163745
0,"176,132",16*4,2163745
0,"176,136",4*8,103875617
0,"180,136",4*8,103875617
0,"184,136",4*8,103875617
0,"188,136",4*8,103875617
0,"160,144",8*4,102827041
0,"168,144",8*4,102827041
0,"160,148",16*4,2163745
0,"160,152",4*4,169935905
0,"164,152",8*4,169935905
0,"172,152",4*4,169935905
0,"160,156",16*4,2163745
0,"176,144",4*8,5309473
0,"180,144",8*8,5309473
0,"188,144",4*4,72418337
0,"188,148",4*4,72418337
0,"176,152",8*4,102827041
0,"184,152",8*4,102827041
0,"176,156",4*4,169935905
0,"180,156",8*4,169935905
0,"188,156",4*4,169935905
0,"128,160",32*4,133153
0,"128,164",8*8,5376033
0,"136,164",16*8,5376033
0,"152,164",8*8,5376033
0,"128,172",8*4,5376033
0,"136,172",16*4,5376033
0,"152,172",8*4,5376033
0,"128,176",16*16,100385
0,"144,176",16*16,100385
0,"160,160",8*8,3212321
0,"168,160",8*8,3212321
0,"160,168",16*4,2163745
0,"160,172",8*4,102827041
0,"168,172",8*4,102827041
0,"176,160",4*4,104956961
0,"180,160",4*4,104956961
0,"176,164",8*8,4293665
0,"176,172",8*4,4293665
0,"184,160",8*4,69305377
0,"184,164",8*4,69305377
0,"184,168",8*8,2196513
0,"160,176",4*16,164897
0,"164,176",4*8,102925345
0,"168,176",4*8,102925345
0,"164,184",8*8,2262049
0,"172,176",4*4,4359201
0,"172,180",4*8,4359201
0,"172,188",4*4,4359201
0,"176,176",8*4,70321185
0,"176,180",8*4,70321185
0,"184,176",4*8,103875617
0,"188,176",4*8,103875617
0,"176,184",8*8,3212321
0,"184,184",8*8,3212321
0,"192,128",8*4,2130977
0,"192,132",8*4,2130977
0,"200,128",8*4,2130977
0,"200,132",4*4,102794273
0,"204,132",4*4,102794273
0,"192,136",8*8,33825
0,"200,136",8*8,33825
0,"208,128",8*4,2130977
0,"208,132",4*4,102794273
0,"212,132",4*4,102794273
0,"216,128",8*8,33825
0,"208,136",4*8,3179553
0,"212,136",4*4,70288417
0,"212,140",4*4,70288417
0,"216,136",8*8,33825
0,"192,144",8*8,33825
0,"200,144",8*8,33825
0,"192,152",8*4,2130977
0,"192,156",8*4,2130977
0,"200,152",4*4,102794273
0,"204,152",4*4,102794273
0,"200,156",4*4,102794273
0,"204,156",4*4,102794273
0,"208,144",8*16,99361
0,"216,144",8*16,99361
0,"224,128",4*8,70353953
0,"224,136",4*8,70353953
0,"228,128",4*4,137462817
0,"228,132",4*8,137462817
0,"228,140",4*4,137462817
0,"232,128",8*4,69305377
0,"232,132",8*4,69305377
0,"232,136",4*8,102859809
0,"236,136",4*8,102859809
0,"240,128",8*4,70321185
0,"240,132",8*4,70321185
0,"248,128",8*8,3212321
0,"240,136",4*4,169935905
0,"244,136",8*4,169935905
0,"252,136",4*4,169935905
0,"240,140",16*4,2163745
0,"224,144",4*8,3179553
0,"228,144",4*4,70288417
0,"228,148",4*4,70288417
0,"232,144",8*8,33825
0,"224,152",8*4,2130977
0,"224,156",4*4,102794273
0,"228,156",4*4,102794273
0,"232,152",8*8,33825
0,"240,144",8*8,3212321
0,"248,144",8*4,70321185
0,"248,148",8*4,70321185
0,"240,152",8*4,70321185
0,"240,156",8*4,70321185
0,"248,152",8*8,3212321
0,"192,160",8*8,33825
0,"200,160",4*4,102794273
0,"204,160",4*4,102794273
0,"200,164",4*4,102794273
0,"204,164",4*4,102794273
0,"192,168",4*8,3179553
0,"196,168",4*8,3179553
0,"200,168",4*8,3179553
0,"204,168",4*8,3179553
0,"208,160",8*4,69305377
0,"208,164",8*4,69305377
0,"208,168",8*8,2196513
0,"216,160",8*4,69305377
0,"216,164",8*4,69305377
0,"216,168",8*8,2196513
0,"192,176",4*16,164897
0,"196,176",4*8,102925345
0,"200,176",4*8,102925345
0,"196,184",4*8,102925345
0,"200,184",4*8,102925345
0,"204,176",4*16,164897
0,"208,176",4*8,5309473
0,"212,176",8*8,5309473
0,"220,176",4*4,72418337
0,"220,180",4*4,72418337
0,"208,184",8*4,70321185
0,"208,188",8*4,70321185
0,"216,184",8*8,3212321
0,"224,160",16*4,132129
0,"224,164",8*4,70386721
0,"224,168",8*4,70386721
0,"232,164",4*8,103941153
0,"236,164",4*8,103941153
0,"224,172",16*4,132129
0,"240,160",8*8,33825
0,"248,160",4*4,102794273
0,"252,160",4*4,102794273
0,"248,164",8*4,2130977
0,"240,168",8*8,33825
0,"248,168",8*8,33825
0,"224,176",16*4,2163745
0,"224,180",16*4,2163745
0,"224,184",16*8,66593
0,"240,176",16*4,2163745
0,"240,180",16*4,2163745
0,"240,184",8*8,3212321
0,"248,184",8*4,70321185
0,"248,188",8*4,70321185
0,"128,192",8*8,167969
0,"136,192",16*4,2265121
0,"136,196",16*4,2265121
0,"152,192",8*8,167969
0,"128,200",8*16,167969
0,"136,200",16*8,2265121
0,"136,208",16*8,2265121
0,"152,200",8*16,167969
0,"128,216",4*8,3313697
0,"132,216",4*8,3313697
0,"136,216",4*8,5410849
0,"140,216",8*8,5410849
0,"148,216",4*8,5410849
0,"152,216",8*8,167969
0,"160,192",4*4,4359201
0,"160,196",4*8,4359201
0,"160,204",4*4,4359201
0,"164,192",8*8,2262049
0,"164,200",8*8,2262049
0,"172,192",4*4,69370913
0,"172,196",4*4,69370913
0,"172,200",4*4,69370913
0,"172,204",4*4,69370913
0,"176,192",4*16,3245089
0,"180,192",4*4,137462817
0,"180,196",4*8,137462817
0,"180,204",4*4,137462817
0,"184,192",4*4,137462817
0,"184,196",4*8,137462817
0,"184,204",4*4,137462817
0,"188,192",4*16,3245089
0,"160,208",8*8,3212321
0,"168,208",4*8,103875617
0,"172,208",4*8,103875617
0,"160,216",4*8,5309473
0,"164,216",8*4,72418337
0,"164,220",8*4,72418337
0,"172,216",4*8,5309473
0,"176,208",4*4,70288417
0,"176,212",4*4,70288417
0,"180,208",4*8,3179553
0,"184,208",8*8,33825
0,"176,216",4*8,3179553
0,"180,216",4*4,70288417
0,"180,220",4*4,70288417
0,"184,216",4*8,3179553
0,"188,216",4*4,70288417
0,"188,220",4*4,70288417
0,"128,224",4*8,3179553
0,"132,224",4*8,3179553
0,"136,224",8*4,2130977
0,"136,228",4*4,102794273
0,"140,228",4*4,102794273
0,"128,232",4*4,70288417
0,"128,236",4*4,70288417
0,"132,232",4*4,70288417
0,"132,236",4*4,70288417
0,"136,232",4*4,70288417
0,"136,236",4*4,70288417
0,"140,232",4*4,70288417
0,"140,236",4*4,70288417
0,"144,224",16*16,1057
0,"128,240",4*4,70288417
0,"128,244",4*4,70288417
0,"132,240",4*8,3179553
0,"136,240",4*8,3179553
0,"140,240",4*8,3179553
0,"128,248",8*4,2130977
0,"128,252",4*4,102794273
0,"132,252",4*4,102794273
0,"136,248",4*8,3179553
0,"140,248",4*4,70288417
0,"140,252",4*4,70288417
0,"144,240",8*4,70321185
0,"144,244",8*4,70321185
0,"152,240",8*8,3212321
0,"144,248",16*8,66593
0,"160,224",4*8,2262049
0,"160,232",4*4,69370913
0,"160,236",4*4,69370913
0,"164,224",8*16,164897
0,"172,224",4*4,69370913
0,"172,228",4*4,69370913
0,"172,232",4*8,2262049
0,"176,224",4*8,70353953
0,"176,232",4*8,70353953
0,"180,224",4*16,3245089
0,"184,224",4*8,102859809
0,"188,224",4*8,102859809
0,"184,232",4*8,102859809
0,"188,232",4*8,102859809
0,"160,240",4*4,103941153
0,"164,240",4*4,103941153
0,"168,240",8*4,3277857
0,"160,244",8*8,3277857
0,"168,244",8*4,70386721
0,"168,248",8*4,70386721
0,"160,252",16*4,132129
0,"176,240",8*4,2130977
0,"176,244",4*4,102794273
0,"180,244",4*4,102794273
0,"184,240",4*8,3179553
0,"188,240",4*8,3179553
0,"176,248",4*4,102794273
0,"180,248",4*4,102794273
0,"176,252",8*4,2130977
0,"184,248",4*4,102794273
0,"188,248",4*4,102794273
0,"184,252",8*4,2130977
0,"192,192",4*4,5375009
0,"196,192",8*4,5375009
0,"204,192",4*4,5375009
0,"192,196",4*8,103941153
0,"196,196",4*8,103941153
0,"200,196",4*8,103941153
0,"204,196",4*8,103941153
0,"192,204",4*4,103941153
0,"196,204",4*4,103941153
0,"200,204",8*4,3277857
0,"208,192",8*4,70321185
0,"208,196",8*4,70321185
0,"216,192",8*4,70321185
0,"216,196",8*4,70321185
0,"208,200",16*8,66593
0,"192,208",16*4,132129
0,"192,212",4*8,103941153
0,"196,212",4*8,103941153
0,"200,212",8*4,70386721
0,"200,216",8*4,70386721
0,"192,220",4*4,5375009
0,"196,220",8*4,5375009
0,"204,220",4*4,5375009
0,"208,208",8*4,102827041
0,"216,208",8*4,102827041
0,"208,212",4*4,169935905
0,"212,212",8*4,169935905
0,"220,212",4*4,169935905
0,"208,216",4*8,103875617
0,"212,216",4*8,103875617
0,"216,216",8*8,3212321
0,"224,192",16*4,2163745
0,"224,196",4*4,169935905
0,"228,196",8*4,169935905
0,"236,196",4*4,169935905
0,"224,200",8*8,3212321
0,"232,200",4*8,103875617
0,"236,200",4*8,103875617
0,"240,192",8*8,33825
0,"248,192",4*4,70288417
0,"248,196",4*4,70288417
0,"252,192",4*4,70288417
0,"252,196",4*4,70288417
0,"240,200",8*8,33825
0,"248,200",4*4,70288417
0,"248,204",4*4,70288417
0,"252,200",4*8,3179553
0,"224,208",8*4,102827041
0,"232,208",8*4,102827041
0,"224,212",16*4,2163745
0,"224,216",16*8,66593
0,"240,208",4*8,5309473
0,"244,208",8*4,72418337
0,"244,212",8*4,72418337
0,"252,208",4*4,72418337
0,"252,212",4*4,72418337
0,"240,216",8*4,70321185
0,"240,220",8*4,70321185
0,"248,216",4*8,103875617
0,"252,216",4*8,103875617
0,"192,224",8*4,102827041
0,"200,224",8*4,102827041
0,"192,228",4*4,169935905
0,"196,228",8*4,169935905
0,"204,228",4*4,169935905
0,"192,232",4*4,72418337
0,"192,236",4*4,72418337
0,"196,232",8*4,72418337
0,"196,236",8*4,72418337
0,"204,232",4*4,72418337
0,"204,236",4*4,72418337
0,"208,224",8*4,102827041
0,"216,224",8*4,102827041
0,"208,228",16*4,2163745
0,"208,232",8*4,102827041
0,"216,232",8*4,102827041
0,"208,236",16*4,2163745
0,"192,240",8*16,99361
0,"200,240",8*4,4293665
0,"200,244",4*8,104956961
0,"204,244",4*8,104956961
0,"200,252",8*4,4293665
0,"208,240",8*4,2130977
0,"208,244",8*4,2130977
0,"216,240",4*4,102794273
0,"220,240",4*4,102794273
0,"216,244",4*4,102794273
0,"220,244",4*4,102794273
0,"208,248",4*8,3179553
0,"212,248",4*8,3179553
0,"216,248",4*4,102794273
0,"220,248",4*4,102794273
0,"216,252",4*4,102794273
0,"220,252",4*4,102794273
0,"224,224",8*4,70321185
0,"224,228",8*4,70321185
0,"232,224",8*4,70321185
0,"232,228",8*4,70321185
0,"224,232",8*4,70321185
0,"224,236",8*4,70321185
0,"232,232",4*8,103875617
0,"236,232",4*8,103875617
0,"240,224",4*4,169935905
0,"244,224",8*4,169935905
0,"252,224",4*4,169935905
0,"240,228",16*4,2163745
0,"240,232",8*4,102827041
0,"248,232",8*4,102827041
0,"240,236",4*4,169935905
0,"244,236",8*4,169935905
0,"252,236",4*4,169935905
0,"224,240",8*4,2130977
0,"224,244",4*4,102794273
0,"228,244",4*4,102794273
0,"232,240",8*8,33825
0,"224,248",4*8,3179553
0,"228,248",4*4,70288417
0,"228,252",4*4,70288417
0,"232,248",4*4,102794273
0,"236,248",4*4,102794273
0,"232,252",4*4,102794273
0,"236,252",4*4,102794273
0,"240,240",4*4,137462817
0,"240,244",4*8,137462817
0,"240,252",4*4,137462817
0,"244,240",4*16,3245089
0,"248,240",8*8,2196513
0,"248,248",4*8,102859809
0,"252,248",4*8,102859809
0,"256,128",8*8,3212321
0,"264,128",8*4,70321185
0,"264,132",8*4,70321185
0,"256,136",16*4,2163745
0,"256,140",16*4,2163745
0,"272,128",8*4,69305377
0,"272,132",8*4,69305377
0,"272,136",4*8,102859809
0,"276,136",4*8,102859809
0,"280,128",4*8,102859809
0,"284,128",4*8,102859809
0,"280,136",8*8,2196513
0,"256,144",16*8,66593
0,"256,152",8*4,102827041
0,"264,152",8*4,102827041
0,"256,156",8*4,102827041
0,"264,156",8*4,102827041
0,"272,144",8*4,70321185
0,"272,148",8*4,70321185
0,"280,144",8*8,3212321
0,"272,152",16*8,66593
0,"288,128",8*4,102827041
0,"296,128",8*4,102827041
0,"288,132",16*4,2163745
0,"288,136",16*4,2163745
0,"288,140",16*4,2163745
0,"304,128",16*4,2163745
0,"304,132",4*4,169935905
0,"308,132",8*4,169935905
0,"316,132",4*4,169935905
0,"304,136",8*8,3212321
0,"312,136",4*8,103875617
0,"316,136",4*8,103875617
0,"288,144",16*4,2163745
0,"288,148",4*4,169935905
0,"292,148",8*4,169935905
0,"300,148",4*4,169935905
0,"288,152",16*8,66593
0,"304,144",4*4,169935905
0,"308,144",8*4,169935905
0,"316,144",4*4,169935905
0,"304,148",8*4,102827041
0,"312,148",8*4,102827041
0,"304,152",4*8,5309473
0,"308,152",8*4,72418337
0,"308,156",8*4,72418337
0,"316,152",4*8,5309473
0,"256,160",16*4,2163745
0,"256,164",16*4,2163745
0,"256,168",8*8,3212321
0,"264,168",8*8,3212321
0,"272,160",8*4,70321185
0,"272,164",8*4,70321185
0,"280,160",8*4,70321185
0,"280,164",8*4,70321185
0,"272,168",4*8,5309473
0,"276,168",8*8,5309473
0,"284,168",4*4,72418337
0,"284,172",4*4,72418337
0,"256,176",8*4,102827041
0,"264,176",8*4,102827041
0,"256,180",16*4,2163745
0,"256,184",4*4,169935905
0,"260,184",8*4,169935905
0,"268,184",4*4,169935905
0,"256,188",16*4,2163745
0,"272,176",4*4,169935905
0,"276,176",8*4,169935905
0,"284,176",4*4,169935905
0,"272,180",16*4,2163745
0,"272,184",16*4,2163745
0,"272,188",16*4,2163745
0,"288,160",4*8,103875617
0,"292,160",4*8,103875617
0,"296,160",8*4,70321185
0,"296,164",8*4,70321185
0,"288,168",16*8,66593
0,"304,160",8*8,33825
0,"312,160",8*4,2130977
0,"312,164",4*4,102794273
0,"316,164",4*4,102794273
0,"304,168",8*8,33825
0,"312,168",4*8,3179553
0,"316,168",4*4,70288417
0,"316,172",4*4,70288417
0,"288,176",4*4,169935905
0,"292,176",8*4,169935905
0,"300,176",4*4,169935905
0,"288,180",4*4,169935905
0,"292,180",8*4,169935905
0,"300,180",4*4,169935905
0,"288,184",8*8,3212321
0,"296,184",8*8,3212321
0,"304,176",8*8,2196513
0,"304,184",4*8,102859809
0,"308,184",4*8,102859809
0,"312,176",8*4,69305377
0,"312,180",8*4,69305377
0,"312,184",4*8,102859809
0,"316,184",4*8,102859809
0,"320,128",4*4,137462817
0,"320,132",4*8,137462817
0,"320,140",4*4,137462817
0,"324,128",4*4,137462817
0,"324,132",4*8,137462817
0,"324,140",4*4,137462817
0,"328,128",8*4,4293665
0,"328,132",8*8,4293665
0,"328,140",8*4,4293665
0,"336,128",4*4,169935905
0,"340,128",8*4,169935905
0,"348,128",4*4,169935905
0,"336,132",16*4,2163745
0,"336,136",16*8,66593
0,"320,144",4*4,102794273
0,"324,144",4*4,102794273
0,"320,148",8*4,2130977
0,"328,144",8*8,33825
0,"320,152",8*4,2130977
0,"320,156",8*4,2130977
0,"328,152",8*8,33825
0,"336,144",16*4,2163745
0,"336,148",4*4,169935905
0,"340,148",8*4,169935905
0,"348,148",4*4,169935905
0,"336,152",4*4,72418337
0,"336,156",4*4,72418337
0,"340,152",8*8,5309473
0,"348,152",4*4,72418337
0,"348,156",4*4,72418337
0,"352,128",8*4,2130977
0,"352,132",4*4,102794273
0,"356,132",4*4,102794273
0,"360,128",4*4,102794273
0,"364,128",4*4,102794273
0,"360,132",4*4,102794273
0,"364,132",4*4,102794273
0,"352,136",8*8,33825
0,"360,136",4*8,3179553
0,"364,136",4*4,70288417
0,"364,140",4*4,70288417
0,"368,128",4*4,4359201
0,"368,132",4*8,4359201
0,"368,140",4*4,4359201
0,"372,128",8*4,69370913
0,"372,132",8*4,69370913
0,"372,136",8*8,2262049
0,"380,128",4*4,4359201
0,"380,132",4*8,4359201
0,"380,140",4*4,4359201
0,"352,144",4*4,169935905
0,"356,144",8*4,169935905
0,"364,144",4*4,169935905
0,"352,148",16*4,2163745
0,"352,152",8*8,3212321
0,"360,152",8*8,3212321
0,"368,144",16*8,66593
0,"368,152",16*8,66593
0,"320,160",8*4,2130977
0,"320,164",4*4,102794273
0,"324,164",4*4,102794273
0,"328,160",4*4,70288417
0,"328,164",4*4,70288417
0,"332,160",4*8,3179553
0,"320,168",4*8,3179553
0,"324,168",4*8,3179553
0,"328,168",4*8,3179553
0,"332,168",4*4,70288417
0,"332,172",4*4,70288417
0,"336,160",8*4,102827041
0,"344,160",8*4,102827041
0,"336,164",8*4,102827041
0,"344,164",8*4,102827041
0,"336,168",8*4,102827041
0,"344,168",8*4,102827041
0,"336,172",4*4,169935905
0,"340,172",8*4,169935905
0,"348,172",4*4,169935905
0,"320,176",8*4,69305377
0,"320,180",8*4,69305377
0,"320,184",8*8,2196513
0,"328,176",4*16,3245089
0,"332,176",4*4,137462817
0,"332,180",4*8,137462817
0,"332,188",4*4,137462817
0,"336,176",4*4,137462817
0,"336,180",4*8,137462817
0,"336,188",4*4,137462817
0,"340,176",4*16,3245089
0,"344,176",4*8,102859809
0,"348,176",4*8,102859809
0,"344,184",4*8,102859809
0,"348,184",4*8,102859809
0,"352,160",16*4,2163745
0,"352,164",4*4,169935905
0,"356,164",8*4,169935905
0,"364,164",4*4,169935905
0,"352,168",4*4,169935905
0,"356,168",8*4,169935905
0,"364,168",4*4,169935905
0,"352,172",4*4,169935905
0,"356,172",8*4,169935905
0,"364,172",4*4,169935905
0,"368,160",8*4,69305377
0,"368,164",8*4,69305377
0,"368,168",4*8,102859809
0,"372,168",4*8,102859809
